f_id,id,name,funded_at,amount,source
f:11144,1116,Bowery Capital I,2013-05-01,33000000.0,http://finance.fortune.cnn.com/2013/05/02/new-york-city-newest-vc/
f:13,1117,Redpoint V,2013-01-16,400000000.0,http://blogs.wsj.com/digits/2013/01/16/redpoint-ventures-raises-new-400m-fund/?KEYWORDS=redpoint+venture
f:11199,1118,Plexus Fund III,2013-05-03,150000000.0,http://www.finsmes.com/2013/05/plexus-capital-raises-150m-create-300m-sbic-fund.html
f:1273,1121,NewSpring Growth Capital III,2013-05-06,250000000.0,http://www.finsmes.com/2013/05/newspring-capital-closes-fund-250m.html
f:105,1124,Balderton Capital V,2013-05-08,0.0,http://www.finsmes.com/2013/05/balderton-capital-raise-fund.html
f:518,1125,Fund III,2010-02-01,250000000.0,http://www.sec.gov/Archives/edgar/data/1482087/000148208710000001/xslFormDX01/primary_doc.xml
f:286,1126,Matrix X,2013-05-09,450000000.0,http://www.marketwatch.com/story/matrix-partners-closes-450-million-fund-x-2013-05-09
f:11145,1128,Seed Round,2013-02-01,15000.0,http://www.launchyourcity.com/2013/03/04/meet-a-founder-pam-cooper-of-boosterville/
f:1747,1129,Frazier Healthcare VII LP,2013-10-01,377000000.0,http://www.finsmes.com/2013/10/frazier-healthcare-closes-seventh-fund-377m.html
f:1312,1130,Grotech Ventures II,2013-05-13,225000000.0,http://techcrunch.com/2013/05/13/grotech-ventures-raises-225m-for-eighth-fund/#comments
f:2241,1132,Petra Growth Fund III,2013-05-13,230000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130513e95dqbmlo&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130513e95dqbmlo%26from%3dalert%26pid%3d32
f:11292,1133,Colorado State University,2013-05-13,1500000.0,http://www.coloradoan.com/article/20130513/NEWS01/305130036/CSU-System-launches-1-5M-venture-capital-fund-support-innovation
f:3450,1134,Green Venture Capital Fund,2013-05-10,20000000.0,http://www.justmeans.com/Patagonia-Launches-20M-Green-Venture-Capital-Fund/59266.html
f:571,1135,Warburg Pincus Private Equity XI,2013-05-13,11200000000.0,http://www.finsmes.com/2013/05/warburg-pincus-closes-global-fund-11-2bn.html
f:11293,1136,Foley & Lardner,2013-05-13,2600000.0,http://www.pehub.com/201723/foley-lardner-raises-2-6m-second-venture-fund/
f:8770,1137,Trilantic Capital Partners V,2013-12-09,2200000000.0,http://www.vcaonline.com/news/news.asp?ID=2013120922#.UqaT_ydE07A
f:9998,1139,Bitcoin Fund,2013-05-14,15000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130514e95eb1thi&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130514e95eb1thi%26from%3dalert%26pid%3d32
f:3433,1144,Fund III,2013-05-15,100000000.0,http://www.pehub.com/202167/spire-capital-closes-100-mln/?utm_source=dlvr.it&utm_medium=twitter
f:8334,1145,Fund I,2013-05-15,50000000.0,http://www.sec.gov/Archives/edgar/data/1577040/000095013813000214/xslFormDX01/primary_doc.xml
f:812,1147,Fund III,2013-05-13,11000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130516e95gr4yxr&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130516e95gr4yxr%26from%3dalert%26pid%3d32
f:799,1148,Ridgewood Energy Oil & Gas Fund II,2013-05-17,450000.0,http://privatemarkets.thomsonreuters.com/ridgewood-eyes-$750m-for-fund-ii/21086467.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter
f:9779,1149,Athyrium Opportunities Fund,2013-05-20,507000000.0,http://www.pehub.com/203094/athyrium-opportunities-fund-closes-507-mln/
f:11409,1150,Centerfield Capital Partners III,2013-05-20,171000000.0,http://www.pehub.com/203172/centerfield-capital-closes-fund-iii-171-mln/?utm_source=dlvr.it&utm_medium=twitter
f:3824,1152,Solamere Capital Fund II,2013-05-23,250000000.0,http://www.finsmes.com/2013/05/romneys-solamere-capital-raises-250m-fund.html
f:2011,1153,QS PEP 2012,2012-01-01,150000000.0,http://www.investmenteurope.net/investment-europe/news/2270121/quilvest-partners-raises-usd700m-as-three-funds-close
f:2011,1154,QS REP II,2013-01-01,300000000.0,http://www.investmenteurope.net/investment-europe/news/2270121/quilvest-partners-raises-usd700m-as-three-funds-close
f:2011,1155,QS Capital Strategies,2013-01-01,230000000.0,http://www.investmenteurope.net/investment-europe/news/2270121/quilvest-partners-raises-usd700m-as-three-funds-close
f:1793,1160,EnerTech Capital Partners IV (Canada),2013-09-11,120000000.0,http://www.finsmes.com/2013/09/enertech-capital-raises-closes-fourth-venture-fund-120m.html
f:47,1161,Insight Venture Partners VIII,2013-05-29,2570000000.0,http://techcrunch.com/2013/05/28/insight-venture-partners/
f:5928,1162,Fund II,2013-10-02,44100000.0,http://techcrunch.com/2013/10/02/500-startups-fund-ii/
f:214,1164,Yahoo! Japan Fund,2013-04-01,20000000.0,http://techcrunch.com/2013/05/30/softbank-capital-raises-50m-to-invest-exclusively-in-new-york-startups/
f:214,1166,Invest in NYC-based Startups,2013-05-31,53000000.0,http://www.finsmes.com/2013/05/softbank-capital-raises-51m-invest-nyc-based-startups.html
f:11591,1167,Channel Medsystems,2013-05-17,875000.0,http://www.cnbc.com/id/100747244
f:1626,1168,Fund III,2013-06-03,40000000.0,http://www.newenergyworldnetwork.com/investor-news/renewable-energy-news/by-region/north-america/us-fund-manager-targets-cleantech-sector.html
f:2929,1169,Paul Capital Partners X,2013-06-03,145000000.0,http://privatemarkets.thomsonreuters.com/paul-capital-raises-$145-mln-for-secondary-fund-target-$2-bln/21089268.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter
f:367,1170,Intel Capital Experiences and Perceptual Computing Fund,2013-06-04,100000000.0,http://www.finsmes.com/2013/06/intel-capital-launches-100m-fund.html
f:2274,1171,TZP Capital Partners II LP,2013-08-09,370000000.0,http://www.finsmes.com/2013/08/tzp-group-closes-private-equity-fund-370m.html
f:11652,1172,Bloomberg LP,2013-06-04,75000000.0,http://techcrunch.com/2013/06/04/bloomberg-beta/
f:9838,1173,Vintage Investment Partners VI,2013-06-05,161000000.0,http://www.globes.co.il/serveen/globes/docview.asp?did=1000850073&fid=1725
f:11573,1175,ACON Equity Partners III,2013-06-07,751000000.0,http://privatemarkets.thomsonreuters.com/acon-closes-fund-iii-sets-new-latin-fund/21090303.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter
f:11727,1176,Union Bay Capital Partners I,2013-06-07,88500000.0,http://pevc.dowjones.com/article?an=DJFVW00020130607e967pl8kd&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130607e967pl8kd%26from%3dalert%26pid%3d32
f:214,1177,Early-Stage Technology Fund '10,2010-01-01,100000000.0,http://techcrunch.com/2013/04/24/yahoo-japan-injects-20m-into-softbank-capitals-early-stage-technology-fund-10/
f:3885,1178,"Catterton Partners VII, L.P",2013-09-18,1680000000.0,http://www.pehub.com/2013/09/18/catterton/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+pehub%2Fblog+%28PE+HUB+Blog%29
f:1427,1180,Fund V,2013-06-10,75000000.0,http://www.mystatesman.com/news/business/austin-based-s3-ventures-launches-75-million-fund-/nYG3c/
f:10638,1181,Morado Venture Partners II,2013-06-11,30000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130611e96brul0w&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130611e96brul0w%26from%3dalert%26pid%3d32
f:623,1182,Origin Ventures III LP,2013-11-20,47000000.0,http://originventures.com/origin-ventures-closes-fund-iii-with-47m/
f:8818,1183,L Capital V,2013-06-12,1000000000.0,http://blogs.wsj.com/moneybeat/2013/06/12/lvmh-backed-l-capital-asia-raises-1-billion-fund/
f:11823,1184,Fund I,2013-06-12,600000000.0,http://www.pehub.com/2013/06/12/amulet-capital-expected-seek-600-mln-fund-i/
f:8762,1185,venture fund,2013-06-13,25000000.0,http://tech.co/hyde-park-venture-partners-2013-06
f:4184,1188,Fund IV,2008-07-17,765000000.0,http://pevc.dowjones.com/article?pid=22&an=DJFPEP0020080716e47h0002t&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fpid%3d22%26an%3dDJFPEP0020080716e47h0002t
f:11917,1189,Social Ventures Fund II,2013-06-17,75000000.0,http://startupcentral.in/2013/06/creation-investments-raises-75-mn-fund-ii-15142/
f:3939,1190,Citic Capital China Retail Properties Investment Fund,2013-06-17,683000000.0,http://blogs.wsj.com/moneybeat/2013/06/17/chinas-citic-capital-raises-683-million-fund-for-retail-property/
f:11933,1192,Fund I,2013-06-17,40000000.0,http://www.prweb.com/releases/ChicagoVentures/Launch/prweb10835908.htm
f:1434,1193,power and energy fund V,2013-06-19,7700000000.0,http://www.pehub.com/2013/06/19/riverstone-closes-7-7-bln-fund/?utm_source=dlvr.it&utm_medium=twitter
f:4,1195,Big Data Fund 2,2013-06-17,100000000.0,http://techcrunch.com/2013/06/17/accel-closes-100m-for-big-data-fund-2-to-invest-in-the-second-wave-of-big-data-startups/
f:11936,1196,Fund I,2013-06-17,30000000.0,http://www.vccircle.com/news/real-estate/2013/06/17/triveda-raises-30m-domestic-hnis-realty-project
f:9371,1199,Huron River Ventures I,2013-06-18,11000000.0,http://techcrunch.com/2013/06/24/michigans-huron-river-ventures-partners-announces-11m-fund-for-energy-efficient-startups/?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29
f:3579,1200,Fund III,2013-06-18,30000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130618e96iaze4f&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130618e96iaze4f%26from%3dalert%26pid%3d32
f:11970,1202,Evercore Mexico Capital Partners III,2013-06-18,201000000.0,http://www.businesswire.com/news/home/20130618005251/en/Evercore-Mexico-Capital-Partners-Raises-201-Million?utm_source=dlvr.it&utm_medium=twitter
f:567,1203,iNovia Fund II,2007-04-17,112000000.0,http://www.prnewswire.com/news-releases/inovia-capital-announces-launch-of-107-million-second-venture-capital-fund-57158732.html
f:8325,1204,Cultivian Sandbox Food & Agriculture Fund II,2013-06-19,58400000.0,http://pevc.dowjones.com/article?an=DJFVW00020130619e96jsby2k&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130619e96jsby2k%26from%3dalert%26pid%3d32
f:123,1206,Leap Fund,2013-06-20,25000000.0,http://finance.yahoo.com/news/highland-capital-partners-establishes-25-213400059.html
f:1523,1207,AVI,2008-01-01,20000000.0,http://tech.mn/news/2013/06/20/arthur-ventures-fund-2/?in=1
f:1523,1208,AVII,2013-07-17,45000000.0,http://www.finsmes.com/2013/07/arthur-ventures-closes-fund-45m.html
f:12017,1209,Aksìa Capital IV fund,2013-06-21,0.0,http://news.silobreaker.com/aksa-group-seeks-150m-for-fourth-buyout-fund-5_2266905554041438219
f:189,1210,Apax VIII,2013-06-21,7500000000.0,http://www.finsmes.com/2013/06/apax-partners-closes-pe-fund-7-5bn.html
f:12031,1211,Affinity Equity Partners IV Fund,2013-06-21,2500000000.0,http://blogs.wsj.com/privateequity/2013/06/21/the-morning-leverage-affinitys-fourth-fund-nears-2-5b-second-close/?mod=WSJBlog
f:7322,1220,FundIII,2013-06-24,325000000.0,http://www.finsmes.com/2013/06/clearview-capital-closes-fund-325m.html
f:12114,1221,Owner Resources Group Fund II,2013-06-25,45000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/owner-resources-group-hits-45m-mark-for-second-fund.html?utm_source=twitterfeed&utm_medium=twitter
f:12115,1222,Terranum Capital Fund I,2013-06-25,235000000.0,http://www.businesswire.com/news/home/20130625005151/en/Terranum-Capital%E2%80%99s-Fund-Closes-US235-Million?utm_source=dlvr.it&utm_medium=twitter
f:4332,1223,Fund I,2013-06-25,31000000.0,http://dailynews.mcmaster.ca/article/mcmaster-receives-31m-commitment-from-heart-and-stroke-foundation/
f:12136,1224,SEAVI Advent Equity Fund VI,2013-06-24,125000000.0,http://www.avcj.com/avcj/news/2276785/seavi-advent-reaches-usd125m-first-close-on-fund-vi
f:10730,1225,Fund I,2013-06-25,115600000.0,http://pevc.dowjones.com/article?an=DJFVW00020130625e96ppbivg&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130625e96ppbivg%26from%3dalert%26pid%3d32
f:12137,1226,Mangrove Equity Partners II Fund,2013-06-21,80700000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/mangrove-equity-partners-raises-80-7m-for-investors-ii-fund.html
f:686,1227,Valor Equity Partners Fund III,2012-10-23,35000000.0,http://www.pehub.com/2012/10/23/tesla-spacex-backer-to-seek-350m-for-fund-iii/
f:6,1228,Founders Fund IV,2011-12-02,625000000.0,http://www.finsmes.com/2011/12/founders-fund-closes-fourth-suite-funds-625m.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29
f:1488,1229,HighBar Partners,2013-06-26,130000000.0,http://www.vcaonline.com/news/news.asp?ID=2013062623#.UcvLeNiBbIU
f:7945,1230,Top Tier Venture Capital VI LP,2013-06-26,156000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130626e96qpe9nk&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130626e96qpe9nk%26from%3dalert%26pid%3d32
f:7945,1231,Top Tier Venture Capital VI-B,2013-06-26,154200000.0,http://pevc.dowjones.com/article?an=DJFVW00020130626e96qpe9nk&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130626e96qpe9nk%26from%3dalert%26pid%3d32
f:5875,1233,NCN Angel Fund II,2013-06-27,11000000.0,http://nashvillecapital.com/wp-content/uploads/2013/06/Press-release-for-June-27-2013-Angel-Fund-II-2.pdf
f:12184,1234,Australian private equity VI fund,2013-06-28,185000000.0,http://blogs.wsj.com/moneybeat/2013/06/28/australias-advent-private-capital-raises-sixth-fund/
f:12196,1235,CapitalWorks II fund,2013-06-28,150000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/capitalworks-raises-nearly-150m-for-second-fund.html?utm_source=twitterfeed&utm_medium=twitter
f:12241,1237,Erhvervsinvest fund III,2013-07-01,770000000.0,http://realdeals.eu.com/article/42243-erhvervsinvest-attracts-770m-for-third-fund
f:12247,1238,Stonepeak Infrastructure Fund I,2013-10-09,1650000000.0,http://www.pehub.com/2013/10/09/stonepeak-closes-1-65-bln-first-fund/?utm_source=dlvr.it&utm_medium=twitter
f:12255,1240,Fund VI,2013-07-01,804000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/vestar-capital-partners-raises-804m-for-sixth-fund-misses-target.html?utm_source=twitterfeed&utm_medium=twitter
f:6677,1241,Morgan Stanley Global Secondary Opportunities Fund LP II,2013-07-01,770000000.0,http://newyork.citybizlist.com/article/morgan-stanley-alternative-investment-partners-raises-770m-fund
f:1430,1243,Rolling Hills Ventures LP,2013-07-01,15000000.0,http://www.bizjournals.com/nashville/news/2013/07/01/clayton-associates-launches-15m-angel.html?ana=twt
f:3939,1245,Debut fund,2013-07-02,113000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/citic-venture-arm-closes-debut-fund-on-113m.html?utm_source=twitterfeed&utm_medium=twitter
f:12281,1246,Maiden Fund,2013-07-02,35000000.0,http://www.finsmes.com/2013/07/homebrew-closes-maiden-fund-35m.html
f:12295,1249,Fund I,2013-07-03,3100000.0,http://pevc.dowjones.com/article?an=DJFVW00020130703e973aoys8&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130703e973aoys8%26from%3dalert%26pid%3d32
f:12305,1250,Wing Venture fund,2013-07-03,111000000.0,http://www.finsmes.com/2013/07/wing-venture-partners-launch-111m.htmlom/sanjose/news/2013/07/03/sequoia-accel-duo-launch-111m-wing.html?ana=RSS&s=article_search&utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+bizj_sanjose+%28Silicon+Valley+
f:12310,1251,Fund I,2013-07-03,140000000.0,http://www.finsmes.com/2013/07/aleph-launches-140m-venture-capital-fund.html
f:12315,1253,Pine Brook Fund II,2013-07-03,2000000000.0,http://www.pehub.com/2013/07/03/pine-brook-closes-more-1-bln-fund-ii/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+pehub%2Fblog+%28PE+HUB+Blog%29
f:7915,1254,mega-buyout fund,2013-08-08,8400000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/apollo-buyout-fund-surges-to-8-4bn-weeks-after-6-6bn-first-close.html
f:5236,1255,Samridhi Fund,2013-07-05,58000000.0,http://www.vccircle.com/news/alternative-investment/2013/07/05/sidbi-ventures-makes-first-close-samridhi-fund-58m
f:5727,1256,Cycle Capital Fund III,2013-07-05,108000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130705e975p5rat&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130705e975p5rat%26from%3dalert%26pid%3d32
f:12372,1257,Hedge fund,2013-07-08,53500000.0,http://medcitynews.com/2013/07/investment-group-raises-53-5-million-for-health-it-and-life-science-hedge-fund/#.Uds08sBMu9M.twitter
f:12374,1258,Fund IV,2013-07-08,1600000000.0,http://www.pehub.com/2013/07/08/marlin-management-closes-fund-iv-1-6-bln/?utm_source=dlvr.it&utm_medium=twitter
f:2325,1259,Dawn Capital II Venture Capital Fund,2013-07-09,100000000.0,http://www.finsmes.com/2013/07/dawn-capital-raises-63m-fund.html
f:982,1260,Clayton Dubilier & Rice Fund IX,2013-07-09,2500000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/clayton-dubilier-rice-nears-first-close-for-5bn-fund.html
f:4216,1261,"Volition Capital Fund II, L.P.",2013-12-04,170000000.0,http://www.finsmes.com/2013/12/volition-capital-closes-fund-ii-170m.html
f:12406,1262,New Heritage Capital Fund LP,2013-09-27,151700000.0,http://pevc.dowjones.com/article?an=DJFLBO0020130927e99rrfmgq&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020130927e99rrfmgq%26from%3dalert%26pid%3d22
f:6602,1263,Parkwalk UK Technology EIS Fund IV,2013-04-01,0.0,http://www.parkwalkadvisors.com/pw_putf.html
f:6602,1264,Parkwalk Cambridge Enterprise Fund I,2012-05-01,0.0,http://www.parkwalkadvisors.com/pw_uocef.html
f:6602,1266,Parkwalk ZeroND Fund,2013-03-01,0.0,http://www.parkwalkadvisors.com/pw_zerond.html
f:10962,1267,Patriot Capital III SBIC,2013-07-09,250000000.0,http://www.vcaonline.com/news/news.asp?ID=2013070922#.Ud0I5G1GzIU
f:154,1268,Dover Street VIII L.P,2013-07-10,3600000000.0,http://www.pehub.com/2013/07/10/harbourvest-partners-raises-3-6-bln-secondary-fund/
f:12430,1271,Grey Mountain Partners Fund III,2013-07-11,425000000.0,http://www.finsmes.com/2013/07/grey-mountain-partners-closes-pe-fund-425m.html
f:5990,1272,Fund V,2013-07-11,65000000.0,http://pevc.dowjones.com/article?an=DJFLBO0020130710e97arepxs&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020130710e97arepxs%26from%3dalert%26pid%3d22
f:11306,1273,Leopard Cambodia Fund,2008-04-01,34100000.0,http://dealbook.nytimes.com/2012/12/26/investing-in-asias-frontier-with-eyes-on-the-horizon/
f:11306,1274,Leopard Haiti Fund,2012-07-01,20000000.0,http://dealbook.nytimes.com/2012/12/26/investing-in-asias-frontier-with-eyes-on-the-horizon/
f:5020,1283,Plenus II,2004-01-01,56000000.0,http://www.plenus.co.il/index.aspx?id=4036&itemID=4075
f:5020,1284,Plenus III,2007-01-01,120000000.0,http://www.plenus.co.il/index.aspx?id=4036&itemID=4066
f:737,1286,Fund IV,2013-07-14,75000000.0,http://www.finsmes.com/2013/07/softtech-vc-raise-75m-fund.html
f:11309,1287,Fund I,2013-07-12,800000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/golub-capital-partners-hits-800m-mark-for-latest-fund.html
f:12497,1289,Fund II,2013-05-02,600000000.0,http://pevc.dowjones.com/Article?an=DJFLBO0020130502e952i4nld&cid=32135011&ctype=ts&pid=15&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2fArticle%3fan%3dDJFLBO0020130502e952i4nld%26cid%3d32135011%26ctype%3dts%26pid%3d15
f:966,1290,Amadeus IV Digital Prosperity Fund.,2013-07-15,75000000.0,http://www.pehub.com/2013/07/15/amadeus-reaches-first-close-om/?utm_source=dlvr.it&utm_medium=twitter
f:8728,1291,Advancit Capital fund II,2013-07-12,25000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/advancit-capital-hits-fundraising-trail-with-25m-targeting-vehicle.html
f:12513,1292,LightCap I Fund,2013-07-15,0.0,http://www.pehub.com/2013/07/15/aston-capital-launches-new-fund/?utm_source=dlvr.it&utm_medium=twitter
f:12523,1293,Physician Fund,2013-07-16,5100000.0,http://www.exceleratehealth.com/blog/
f:123,1295,Highland's IX fund,2013-10-13,400000000.0,http://finance.fortune.cnn.com/2013/10/11/exclusive-highland-capital-raises-400-million-fund/
f:12569,1296,J-Star fund II,2013-07-17,201000000.0,http://privateequityinternational.com/Article.aspx?aID=0&article=73613
f:3726,1297,Lexington Co-Investment Partners III,2013-07-17,1570000000.0,http://www.pehub.com/2013/07/17/lexington-partners-raises-1-57-bln-fund/
f:12596,1298,Bonnefield Canadian Farmland LP III,2013-07-16,100000000.0,http://www.pehub.com/2013/07/16/exclusive-bonnefield-raises-100m-first-close-fund-iii/?utm_source=dlvr.it&utm_medium=twitter
f:4184,1299,Sentinel Capital Investors V LP,2013-07-17,1100000000.0,http://www.law360.com/articles/458096/sentinel-to-raise-1-1b-for-5th-private-equity-fund
f:12613,1304,Redevelopment Fund,2013-06-01,80000000.0,http://frrole.com/o/indiareit-closes-mumbai-redevelopment-fu-vccircle-mumbai
f:8565,1305,Blue Wolf Capital Fund III LP,2013-07-18,300000000.0,http://www.finsmes.com/2013/07/blue-wolf-capital-partners-closes-fund-iii-300m.html
f:12625,1306,Trive Capital Fund I LP,2013-07-18,300000000.0,http://www.pehub.com/2013/07/18/trive-capital-holdings-closes-300-mln-debut-fund/
f:12677,1308,Fulcrum Venture India Fund II,2013-10-31,10000000.0,http://www.vccircle.com/news/alternative-investment/2013/10/31/fulcrum-venture-india-makes-first-close-second-fund-just
f:12704,1311,Fund II,2013-07-22,324000000.0,http://www.vcaonline.com/news/news.asp?ID=2013072221#.Ue4GfqzcvIU
f:12707,1312,Maiden Fund,2013-10-16,4900000.0,http://www.vccircle.com/news/technology/2013/10/16/india-quotient-closes-maiden-fund-invests-social-wishlist-startup
f:12714,1314,"BLACKROCK PRIVATE EQUITY PARTNERS VI US, L.P.",2013-07-05,50000000.0,http://www.sec.gov/Archives/edgar/data/1581884/000158151913000001/xslFormDX01/primary_doc.xml
f:1622,1315,Fund IV,2013-07-23,200000000.0,http://techcrunch.com/2013/07/31/as-earlybird-closes-new-e150m-fund-lps-warm-to-european-tech-valuations/
f:12738,1316,Generation Growth Capital Fund II,2013-09-18,37000000.0,http://www.jsonline.com/business/generation-growth-capital-raises-37-million-for-investment-fund-b99101130z1-224246781.html
f:5128,1317,global real-estate fund,2013-07-23,4400000000.0,http://pevc.dowjones.com/article?an=DJFLBO0020130723e97nia4qq&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020130723e97nia4qq%26from%3dalert%26pid%3d22
f:3802,1319,Russia Fund II,2013-07-24,102000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/russias-almaz-capital-raises-more-than-100m-for-latest-fund.html?utm_source=twitterfeed&utm_medium=twitter
f:443,1320,DCM Fund VII,2013-07-24,250000000.0,http://pevc.dowjones.com/article?an=DJFLBO0020130724e97oqwfw7&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020130724e97oqwfw7%26from%3dalert%26pid%3d32
f:12762,1322,African Development Partners II (ADP II),2013-11-28,400000000.0,http://www.privateequityafrica.com/analysis/dpi-fund-crosses-400m-in-first-close/
f:10100,1323,second venture capital fund,2013-07-26,6000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/militello-capital-raises-nearly-6m-for-second-venture-capital-fund.html?utm_source=twitterfeed&utm_medium=twitter
f:1404,1324,mezzanine debt II fund,2013-07-25,30000000.0,http://news.silobreaker.com/claritas-shoots-for-100m-again-in-second-mezzanine-fundraise-5_2266985294404255786
f:4318,1326,NCT Ventures Fund II,2013-07-12,50000000.0,http://www.bizjournals.com/columbus/print-edition/2013/07/12/nct-to-launch-50m-fund.html?ana=twt
f:2883,1327,Fourth Formal Investment Fund,2013-07-26,26000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130726e97qrgt1i&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130726e97qrgt1i%26from%3dalert%26pid%3d32
f:12830,1328,Fund II,2013-07-26,500000000.0,http://www.penews.com/today/index/rss/content/4072419980/restricted
f:1140,1329,Tandem Habit Fund,2013-07-29,100000000.0,http://www.sec.gov/Archives/edgar/data/1570147/000157014713000001/xslFormDX01/primary_doc.xml
f:2750,1330,Fund III,2013-07-29,310000000.0,http://www.finsmes.com/2013/07/telegraph-hill-partners-closes-fund-iii-310m.html
f:611,1332,YLV II,2013-07-30,27500000.0,http://techcrunch.com/2013/07/30/yl-ventures-raises-27-5m-second-fund/
f:6253,1333,Initial Fund,2010-09-21,150000000.0,http://info.singtel.com/node/7499
f:10043,1335,Fund I,2013-07-30,75000000.0,http://skift.com/2013/07/30/room-77-founder-starts-75-million-venture-capital-fund-for-travel-and-internet-startups/
f:6186,1336,Private Debt Fund IV LP,2013-10-07,387000000.0,http://www.pehub.com/2013/10/07/toronto-based-iam-closes-387-mln-fourth-private-debt-fund/?utm_source=dlvr.it&utm_medium=twitter
f:12859,1337,Levine Leichtman Capital Partners V LP,2013-07-29,1270000000.0,http://pevc.dowjones.com/Article?an=DJFLBO0020130729e97tpgczb&cid=32135028&ctype=ts&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2fArticle%3fan%3dDJFLBO0020130729e97tpgczb%26cid%3d32135028%26ctype%3dts
f:874,1338,Fund III,2013-07-31,750000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/w-capital-closes-third-direct-secondaries-fund-on-750m-hard-cap.html?utm_source=twitterfeed&utm_medium=twitter
f:8810,1339,NXT Capital Senior Loan Fund II,2013-07-31,783000000.0,http://www.pehub.com/2013/07/31/nxt-capital-closes-783-million-leveraged-loan-fund/?utm_source=dlvr.it&utm_medium=twitter
f:12860,1340,Found VIII,2013-07-31,248000000.0,http://news.silobreaker.com/private-equity-veteran-rfe-pulls-in-248m-for-biggestever-small-cap-vehicle-5_2266997954894102602
f:874,1341,Fund II,2008-03-07,700000000.0,http://www.altassets.net/private-equity-news/w-capital-partners-closes-second-fund-on-700m.html
