c_id,f_id,date,round,amount
c:182045,f:18,2012-12-05,series-a,4000000
c:182045,f:29,2012-12-05,series-a,4000000
c:182045,f:3181,2012-12-05,series-a,4000000
c:33592,f:316,2012-11-15,other,50000000
c:33592,f:2141,2012-11-15,other,50000000
c:33592,f:191,2012-11-15,other,50000000
c:73257,f:10031,2012-08-18,series-a,1000000
c:73257,f:14214,2012-08-18,series-a,1000000
c:145805,f:10031,2013-08-13,angel,1200000
c:162217,f:10031,2013-09-25,series-a,5000000
c:162217,f:11555,2013-09-25,series-a,5000000
c:162217,f:7505,2013-09-25,series-a,5000000
c:44261,f:75,2012-08-13,series-a,999997
c:183991,f:12,2013-07-29,series-a,2000000
c:183991,f:9538,2013-07-29,series-a,2000000
c:41311,f:333,2012-08-15,private-equity,3819092
c:41311,f:155,2012-08-15,private-equity,3819092
c:41311,f:191,2012-08-15,private-equity,3819092
c:139599,f:603,2012-08-10,other,25000
c:49421,f:3802,2013-07-29,series-b,10000000
c:49421,f:8227,2013-07-29,series-b,10000000
c:49421,f:1097,2013-07-29,series-b,10000000
c:52333,f:2217,2013-07-29,private-equity,55000000
c:52333,f:1749,2013-07-29,private-equity,55000000
c:52333,f:215,2013-07-29,private-equity,55000000
c:52333,f:951,2013-07-29,private-equity,55000000
c:52333,f:2947,2013-07-29,private-equity,55000000
c:52333,f:12840,2013-07-29,private-equity,55000000
c:35889,f:12356,2013-07-29,other,30000000
c:242597,f:17,2013-07-29,series-a,9000000
c:242597,f:3181,2013-07-29,series-a,9000000
c:147539,f:177,2013-07-29,venture,11000000
c:147539,f:1028,2013-07-29,venture,11000000
c:147539,f:1106,2013-07-29,venture,11000000
c:189033,f:68,2013-07-29,series-a,2500000
c:214529,f:89,2013-07-15,series-a,1850000
c:214529,f:1,2013-07-15,series-a,1850000
c:214529,f:812,2013-07-15,series-a,1850000
c:242677,f:320,2013-07-29,angel,100000
c:84205,f:42,2013-07-29,series-c+,16000000
c:84205,f:4,2013-07-29,series-c+,16000000
c:84205,f:13,2013-07-29,series-c+,16000000
c:84205,f:9302,2013-07-29,series-c+,16000000
c:242735,f:12374,2013-07-29,private-equity,2600000000
c:186555,f:137,2013-07-28,venture,5000000
c:39164,f:2815,2012-08-09,venture,12000001
c:39164,f:1313,2012-08-09,venture,12000001
c:39164,f:1734,2012-08-09,venture,12000001
c:39164,f:2253,2012-08-09,venture,12000001
c:56542,f:1890,2012-08-08,venture,18056217
c:56542,f:2764,2012-08-08,venture,18056217
c:56542,f:509,2012-08-08,venture,18056217
c:56542,f:2764,2012-08-08,venture,18056217
c:60314,f:1197,2013-07-30,series-a,8600000
c:60314,f:12842,2013-07-30,series-a,8600000
c:37495,f:1680,2013-07-30,series-a,5000000
c:37495,f:417,2013-07-30,series-a,5000000
c:37495,f:7703,2013-07-30,series-a,5000000
c:37495,f:11838,2013-07-30,series-a,5000000
c:62597,f:8202,2012-08-02,other,180000
c:18972,f:9838,2013-07-30,series-c+,10000000
c:18972,f:26,2013-07-30,series-c+,10000000
c:18972,f:1248,2013-07-30,series-c+,10000000
c:243053,f:6912,2013-07-30,series-b,5700000
c:243053,f:512,2013-07-30,series-b,5700000
c:193647,f:12141,2013-07-30,series-b,1750000
c:193647,f:13745,2013-07-30,series-b,1750000
c:243057,f:12845,2013-07-30,venture,0
c:221943,f:316,2013-07-30,series-b,18000000
c:167457,f:5793,2013-07-30,angel,0
c:167457,f:6,2013-07-30,angel,0
c:167457,f:507,2013-07-30,angel,0
c:174092,f:1489,2013-07-30,series-b,1000000
c:174092,f:3755,2013-07-30,series-b,1000000
c:174092,f:12846,2013-07-30,series-b,1000000
c:174092,f:4050,2013-07-30,series-b,1000000
c:57948,f:477,2013-07-30,series-a,3000000
c:57948,f:57,2013-07-30,series-a,3000000
c:77401,f:10100,2013-07-30,private-equity,1000000
c:77401,f:5928,2013-07-30,private-equity,1000000
c:77401,f:7697,2013-07-30,private-equity,1000000
c:77401,f:10795,2013-07-30,private-equity,1000000
c:77401,f:10228,2013-07-30,private-equity,1000000
c:77401,f:10847,2013-07-30,private-equity,1000000
c:77401,f:12931,2013-07-30,private-equity,1000000
c:73066,f:5233,2013-07-30,series-a,3600000
c:73066,f:4691,2013-07-30,series-a,3600000
c:73066,f:3429,2013-07-30,series-a,3600000
c:73066,f:8728,2013-07-30,series-a,3600000
c:73066,f:4327,2013-07-30,series-a,3600000
c:73066,f:11252,2013-07-30,series-a,3600000
c:243223,f:378,2013-07-30,series-a,5100000
c:243223,f:380,2013-07-30,series-a,5100000
c:243223,f:6266,2013-07-30,series-a,5100000
c:243235,f:9466,2013-07-30,series-b,0
c:243235,f:786,2013-07-30,series-b,0
c:243235,f:12003,2013-07-30,series-b,0
c:243235,f:427,2013-07-30,series-b,0
c:74997,f:95,2013-07-30,venture,2600000
c:74997,f:781,2013-07-30,venture,2600000
c:74997,f:6654,2013-07-30,venture,2600000
c:74997,f:2657,2013-07-30,venture,2600000
c:15144,f:47,2013-07-30,venture,0
c:243281,f:6852,2013-07-30,series-b,3000000
c:23911,f:147,2010-09-28,series-b,13700000
c:23911,f:66,2010-09-28,series-b,13700000
c:243295,f:8322,2013-07-19,series-b,0
c:185221,f:603,2013-07-17,series-a,1250000
c:243321,f:8972,2013-07-31,series-a,500000
c:198185,f:7527,2012-12-05,angel,0
c:16287,f:2653,2012-08-01,venture,9842436
c:16287,f:429,2012-08-01,venture,9842436
c:16287,f:1784,2012-08-01,venture,9842436
c:27889,f:216,2012-08-01,private-equity,5455361
c:27889,f:844,2012-08-01,private-equity,5455361
c:217659,f:7304,2013-07-31,series-b,4000000
c:34239,f:484,2013-07-31,series-c+,30000000
c:34239,f:134,2013-07-31,series-c+,30000000
c:34239,f:41,2013-07-31,series-c+,30000000
c:34239,f:4,2013-07-31,series-c+,30000000
c:186440,f:712,2013-07-31,series-c+,20000000
c:186440,f:286,2013-07-31,series-c+,20000000
c:186440,f:7581,2013-07-31,series-c+,20000000
c:186440,f:4565,2013-07-31,series-c+,20000000
c:186440,f:94,2013-07-31,series-c+,20000000
c:58042,f:173,2013-07-31,series-b,14800000
c:49598,f:2036,2013-07-31,series-a,4000000
c:49598,f:617,2013-07-31,series-a,4000000
c:12315,f:149,2013-07-31,series-c+,35000000
c:12315,f:86,2013-07-31,series-c+,35000000
c:12315,f:392,2013-07-31,series-c+,35000000
c:12315,f:155,2013-07-31,series-c+,35000000
c:12315,f:1504,2013-07-31,series-c+,35000000
c:5314,f:268,2012-07-27,series-c+,3874993
c:5314,f:814,2012-07-27,series-c+,3874993
c:160612,f:711,2013-08-02,series-a,3000000
c:160612,f:5793,2013-08-02,series-a,3000000
c:178908,f:3982,2013-04-01,angel,250000
c:243648,f:792,2012-05-21,venture,100000000
c:143420,f:1056,2013-10-29,series-b,17500000
c:143420,f:2195,2013-10-29,series-b,17500000
c:143420,f:66,2013-10-29,series-b,17500000
c:243648,f:230,2007-11-01,series-c+,25000000
c:243648,f:83,2007-11-01,series-c+,25000000
c:243648,f:127,2007-11-01,series-c+,25000000
c:243648,f:1220,2007-11-01,series-c+,25000000
c:243716,f:111,2013-07-31,series-a,2000000
c:243722,f:10644,2013-07-31,angel,0
c:131502,f:3836,2013-07-31,private-equity,0
c:75514,f:2397,2013-07-31,series-c+,0
c:75514,f:667,2013-07-31,series-c+,0
c:75514,f:70,2013-07-31,series-c+,0
c:75514,f:3057,2013-07-31,series-c+,0
c:75514,f:1857,2013-07-31,series-c+,0
c:243727,f:83,2013-07-31,venture,0
c:243727,f:10637,2013-07-31,venture,0
c:243731,f:6469,2013-07-31,other,30000000
c:243731,f:12875,2013-07-31,other,30000000
c:243731,f:11935,2013-07-31,other,30000000
c:146109,f:6719,2013-07-31,series-a,1500000
c:60796,f:8875,2013-07-31,series-b,19000000
c:60796,f:2141,2013-07-31,series-b,19000000
c:60796,f:2142,2013-07-31,series-b,19000000
c:169876,f:6253,2013-07-31,series-c+,10000000
c:39079,f:1973,2013-07-31,series-c+,60000000
c:39079,f:1749,2013-07-31,series-c+,60000000
c:39079,f:2139,2013-07-31,series-c+,60000000
c:39079,f:1112,2013-07-31,series-c+,60000000
c:39079,f:2761,2013-07-31,series-c+,60000000
c:39079,f:5179,2013-07-31,series-c+,60000000
c:39079,f:224,2013-07-31,series-c+,60000000
c:39079,f:9518,2013-07-31,series-c+,60000000
c:39079,f:2828,2013-07-31,series-c+,60000000
c:181388,f:116,2013-08-01,series-b,4000000
c:181388,f:2246,2013-08-01,series-b,4000000
c:181388,f:834,2013-08-01,series-b,4000000
c:181388,f:4444,2013-08-01,series-b,4000000
c:243478,f:48,2013-07-30,venture,15000000
c:243478,f:1,2013-07-30,venture,15000000
c:74047,f:552,2012-07-23,venture,1100000
c:74047,f:489,2012-07-23,venture,1100000
c:138904,f:2318,2013-08-01,series-c+,13000000
c:138904,f:1,2013-08-01,series-c+,13000000
c:138904,f:13,2013-08-01,series-c+,13000000
c:138904,f:3127,2013-08-01,series-c+,13000000
c:23971,f:10939,2013-08-01,series-c+,20000000
c:23971,f:7491,2013-08-01,series-c+,20000000
c:23971,f:7,2013-08-01,series-c+,20000000
c:23971,f:318,2013-08-01,series-c+,20000000
c:23971,f:2619,2013-08-01,series-c+,20000000
c:49464,f:333,2012-07-23,venture,1904964
c:49464,f:1550,2012-07-23,venture,1904964
c:243966,f:603,2012-07-23,venture,694281
c:18833,f:9645,2013-08-01,venture,1250000
c:157661,f:9645,2013-08-01,series-a,1750000
c:157661,f:7905,2013-08-01,series-a,1750000
c:151719,f:128,2013-12-03,series-b,1400000
c:151719,f:2688,2013-12-03,series-b,1400000
c:68878,f:113,2013-08-01,series-a,6500000
c:68878,f:2195,2013-08-01,series-a,6500000
c:68878,f:3800,2013-08-01,series-a,6500000
c:68878,f:7527,2013-08-01,series-a,6500000
c:68878,f:5928,2013-08-01,series-a,6500000
c:68878,f:3181,2013-08-01,series-a,6500000
c:226452,f:2737,2013-08-01,series-a,2100000
c:226452,f:3181,2013-08-01,series-a,2100000
c:226452,f:7,2013-08-01,series-a,2100000
c:226452,f:111,2013-08-01,series-a,2100000
c:226452,f:9835,2013-08-01,series-a,2100000
c:186284,f:5857,2013-08-01,venture,1500000
c:72666,f:7748,2013-08-01,series-a,1500000
c:21138,f:47,2013-08-01,series-b,165000000
c:21138,f:4,2013-08-01,series-b,165000000
c:21138,f:7827,2013-08-01,series-b,165000000
c:244079,f:12413,2013-08-01,other,50000
c:244082,f:9173,2013-08-01,series-b,11000000
c:244082,f:863,2013-08-01,series-b,11000000
c:244082,f:12893,2013-08-01,series-b,11000000
c:244083,f:8463,2013-08-01,series-a,0
c:244083,f:3943,2013-08-01,series-a,0
c:22850,f:9173,2013-08-12,series-b,15000000
c:22850,f:1926,2013-08-12,series-b,15000000
c:22850,f:147,2013-08-12,series-b,15000000
c:22850,f:1823,2013-08-12,series-b,15000000
c:22850,f:26,2013-08-12,series-b,15000000
c:22850,f:426,2013-08-12,series-b,15000000
c:244089,f:3088,2013-08-01,series-a,9500000
c:150189,f:4356,2013-07-15,series-a,3205800
c:150189,f:7999,2013-07-15,series-a,3205800
c:175840,f:249,2013-08-02,series-a,10250000
c:175840,f:214,2013-08-02,series-a,10250000
c:244255,f:2825,2012-07-17,venture,500159
c:57272,f:12741,2013-08-02,series-b,8500000
c:244298,f:12925,2013-08-04,angel,250000
c:244298,f:12946,2013-08-04,angel,250000
c:244234,f:3584,2013-04-01,angel,25000
c:233512,f:12224,2013-07-29,angel,80000
c:29366,f:12921,2013-08-02,series-c+,167700000
c:29366,f:12922,2013-08-02,series-c+,167700000
c:37998,f:7393,2013-08-02,series-b,13250000
c:244853,f:1186,2013-08-02,angel,0
c:18160,f:9447,2013-08-14,series-b,18200000
c:18160,f:1977,2013-08-14,series-b,18200000
c:175621,f:42,2013-08-02,venture,1006102
c:153822,f:6751,2013-08-05,angel,500000
c:244968,f:539,2012-07-02,venture,4821292
c:244975,f:12801,2012-07-13,angel,50000
c:244988,f:338,2013-08-05,series-a,6400000
c:180029,f:3391,2013-08-05,series-b,10489997
c:245076,f:12929,2013-12-12,series-a,1400000
c:245076,f:12930,2013-12-12,series-a,1400000
c:212757,f:1034,2013-08-05,series-a,2000000
c:212757,f:4691,2013-08-05,series-a,2000000
c:212757,f:7952,2013-08-05,series-a,2000000
c:212757,f:12617,2013-08-05,series-a,2000000
c:212757,f:7887,2013-08-05,series-a,2000000
c:8883,f:1801,2013-08-05,series-b,8000000
c:170682,f:5519,2013-08-05,venture,25000000
c:170682,f:9709,2013-08-05,venture,25000000
c:245201,f:1560,2013-08-05,series-a,6000000
c:245201,f:1387,2013-08-05,series-a,6000000
c:156885,f:5,2013-08-07,series-c+,35000000
c:156885,f:24,2013-08-07,series-c+,35000000
c:245257,f:12940,2013-08-05,venture,0
c:21443,f:116,2007-12-06,series-a,3600000
c:21443,f:2246,2007-12-06,series-a,3600000
c:210614,f:2246,2012-02-01,series-b,9300000
c:210614,f:5175,2012-02-01,series-b,9300000
c:242579,f:11707,2013-08-06,angel,0
c:245363,f:1320,2012-07-12,private-equity,2755795
c:176653,f:1312,2013-08-06,series-a,5000000
c:176653,f:1068,2013-08-06,series-a,5000000
c:238394,f:42,2013-08-06,series-a,9500000
c:153265,f:6013,2013-08-06,series-b,7000000
c:153265,f:86,2013-08-06,series-b,7000000
c:245397,f:12947,2013-08-06,series-a,2000000
c:245403,f:945,2013-08-06,private-equity,0
c:245408,f:260,2013-08-06,private-equity,0
c:245415,f:9645,2013-08-06,series-a,5500000
c:245415,f:217,2013-08-06,series-a,5500000
c:206870,f:322,2013-08-06,venture,1000000
c:206870,f:730,2013-08-06,venture,1000000
c:206870,f:1234,2013-08-06,venture,1000000
c:245552,f:5928,2013-08-06,venture,0
c:70752,f:11833,2013-08-06,series-a,1600000
c:84798,f:1430,2013-08-06,series-b,5000000
c:181319,f:11307,2013-03-12,angel,20000
c:245623,f:11307,2013-06-11,angel,20000
c:24047,f:11478,2013-08-06,series-c+,15000000
c:24047,f:3244,2013-08-06,series-c+,15000000
c:162506,f:1756,2013-08-07,series-a,1500000
c:162506,f:12969,2013-08-07,series-a,1500000
c:245728,f:12963,2013-08-07,series-a,9800000
c:195385,f:137,2013-08-07,series-a,2000000
c:182787,f:2395,2013-08-07,private-equity,2300000
c:245745,f:2395,2013-08-07,series-b,0
c:160604,f:1681,2013-08-07,series-b,0
c:78697,f:3181,2013-08-07,angel,1200000
c:52743,f:3127,2013-08-07,series-a,8800000
c:52743,f:1496,2013-08-07,series-a,8800000
c:52743,f:5233,2013-08-07,series-a,8800000
c:52743,f:12970,2013-08-07,series-a,8800000
c:207986,f:81,2013-08-07,series-b,12500000
c:207986,f:7523,2013-08-07,series-b,12500000
c:207986,f:26,2013-08-07,series-b,12500000
c:207986,f:12971,2013-08-07,series-b,12500000
c:230768,f:9359,2013-08-08,series-a,2500000
c:230768,f:1126,2013-08-08,series-a,2500000
c:230768,f:4,2013-08-08,series-a,2500000
c:66729,f:47,2013-06-01,series-c+,20000000
c:235955,f:1563,2013-08-07,series-a,6500000
c:235955,f:799,2013-08-07,series-a,6500000
c:172026,f:3551,2013-08-07,angel,1300000
c:172026,f:6037,2013-08-07,angel,1300000
c:245879,f:12356,2013-08-07,other,35000000
c:86440,f:623,2013-08-08,series-a,2600000
c:86440,f:24,2013-08-08,series-a,2600000
c:86440,f:6230,2013-08-08,series-a,2600000
c:86440,f:3181,2013-08-08,series-a,2600000
c:199214,f:57,2013-08-08,venture,2200000
c:33169,f:745,2013-08-08,series-a,2300000
c:33169,f:4691,2013-08-08,series-a,2300000
c:246049,f:1685,2012-07-05,other,2049606
c:73449,f:12666,2013-08-12,series-a,2500000
c:246053,f:12666,2013-08-08,venture,0
c:13082,f:2666,2013-08-08,series-c+,30000000
c:13082,f:7107,2013-08-08,series-c+,30000000
c:13082,f:215,2013-08-08,series-c+,30000000
c:13082,f:529,2013-08-08,series-c+,30000000
c:13082,f:1701,2013-08-08,series-c+,30000000
c:15768,f:6389,2013-08-08,other,205000000
c:15768,f:507,2013-08-08,other,205000000
c:15768,f:36,2013-08-08,other,205000000
c:77126,f:2386,2013-08-08,series-c+,12000000
c:235537,f:3127,2013-08-08,series-a,6000000
c:235537,f:6,2013-08-08,series-a,6000000
c:246071,f:3743,2013-08-08,series-a,30607151
c:246071,f:2138,2013-08-08,series-a,30607151
c:246071,f:248,2013-08-08,series-a,30607151
c:246071,f:804,2013-08-08,series-a,30607151
c:246071,f:12978,2013-08-08,series-a,30607151
c:189330,f:9489,2013-08-08,angel,1000000
c:189330,f:1482,2013-08-08,angel,1000000
c:189330,f:12981,2013-08-08,angel,1000000
c:189330,f:10459,2013-08-08,angel,1000000
c:76554,f:1460,2013-08-08,crowdfunding,0
c:68615,f:636,2013-09-19,series-a,2500000
c:246191,f:10162,2013-08-08,angel,1100000
c:246191,f:6934,2013-08-08,angel,1100000
c:246191,f:5928,2013-08-08,angel,1100000
c:246191,f:12994,2013-08-08,angel,1100000
c:246191,f:603,2013-08-08,angel,1100000
c:138571,f:603,2012-06-28,venture,1828324
c:239089,f:10144,2013-06-05,series-a,1000000
c:246234,f:762,2013-08-07,series-a,1600000
c:75840,f:7393,2012-06-28,private-equity,5000000
c:75840,f:4577,2012-06-28,private-equity,5000000
c:75840,f:3499,2012-06-28,private-equity,5000000
c:9195,f:7025,2012-06-28,private-equity,5782438
c:9195,f:837,2012-06-28,private-equity,5782438
c:217541,f:2294,2012-06-07,series-c+,20502760
c:217541,f:14263,2012-06-07,series-c+,20502760
c:18038,f:121,2012-06-20,venture,18955000
c:18038,f:147,2012-06-20,venture,18955000
c:196295,f:322,2013-08-09,series-a,2200000
c:196295,f:851,2013-08-09,series-a,2200000
c:246309,f:534,2013-08-09,other,13200
c:158527,f:13004,2013-08-09,venture,750000
c:158527,f:6940,2013-08-09,venture,750000
c:29842,f:41,2013-08-13,series-a,18000000
c:29842,f:4,2013-08-13,series-a,18000000
c:6858,f:522,2013-08-12,series-c+,19000000
c:6858,f:174,2013-08-12,series-c+,19000000
c:6858,f:23,2013-08-12,series-c+,19000000
c:6858,f:322,2013-08-12,series-c+,19000000
c:185589,f:3854,2013-09-24,series-a,10000000
c:8432,f:7999,2013-08-29,series-a,2605104
c:8432,f:13314,2013-08-29,series-a,2605104
c:246882,f:18,2013-08-11,venture,0
c:246886,f:317,2013-08-12,series-a,7000000
c:246886,f:66,2013-08-12,series-a,7000000
c:169876,f:789,2013-08-12,series-c+,5000000
c:5429,f:227,2013-08-12,series-c+,16000000
c:5429,f:113,2013-08-12,series-c+,16000000
c:5429,f:23,2013-08-12,series-c+,16000000
c:5429,f:367,2013-08-12,series-c+,16000000
c:5429,f:3945,2013-08-12,series-c+,16000000
c:234793,f:13023,2013-02-05,series-c+,12000000
c:234793,f:13023,2013-08-12,post-ipo,2500000
c:242603,f:113,2013-08-12,series-a,3540000
c:242603,f:5024,2013-08-12,series-a,3540000
c:242603,f:3806,2013-08-12,series-a,3540000
c:242603,f:1569,2013-08-12,series-a,3540000
c:242603,f:7019,2013-08-12,series-a,3540000
c:152896,f:9736,2013-08-01,series-a,2450000
c:152896,f:13026,2013-08-01,series-a,2450000
c:77940,f:3405,2013-08-14,venture,2000000
c:77940,f:316,2013-08-14,venture,2000000
c:77940,f:183,2013-08-14,venture,2000000
c:77940,f:5877,2013-08-14,venture,2000000
c:247118,f:1007,2013-08-12,series-a,500000
c:247118,f:13032,2013-08-12,series-a,500000
c:247173,f:13035,2013-08-13,angel,0
c:190364,f:134,2013-08-12,series-a,6000000
c:190364,f:184,2013-08-12,series-a,6000000
c:247245,f:534,2013-08-13,other,115000
c:247249,f:3267,2013-08-13,venture,32500000
c:247255,f:2642,2013-08-12,venture,65000000
c:247266,f:367,2013-09-02,venture,8800000
c:247284,f:10510,2013-08-13,venture,408225
c:169105,f:41,2013-08-14,series-b,10000000
c:169105,f:61,2013-08-14,series-b,10000000
c:84252,f:759,2013-08-13,series-b,9000000
c:84252,f:1132,2013-08-13,series-b,9000000
c:157449,f:137,2013-08-13,series-b,11000000
c:190500,f:13,2013-08-13,series-a,16000000
c:190500,f:29,2013-08-13,series-a,16000000
c:44920,f:1056,2012-06-14,series-c+,4000000
c:44920,f:1734,2012-06-14,series-c+,4000000
c:165202,f:2844,2013-08-13,angel,1000000
c:196637,f:13039,2013-08-13,series-a,1800000
c:81399,f:66,2013-08-13,series-b,10100000
c:81399,f:137,2013-08-13,series-b,10100000
c:177405,f:10083,2013-08-13,angel,750000
c:177405,f:10085,2013-08-13,angel,750000
c:177405,f:10084,2013-08-13,angel,750000
c:177405,f:10110,2013-08-13,angel,750000
c:10015,f:1028,2013-08-13,series-c+,43000000
c:10015,f:155,2013-08-13,series-c+,43000000
c:10015,f:214,2013-08-13,series-c+,43000000
c:10015,f:745,2013-08-13,series-c+,43000000
c:10015,f:74,2013-08-13,series-c+,43000000
c:247407,f:26,2013-08-13,series-a,1800000
c:247407,f:1700,2013-08-13,series-a,1800000
c:247407,f:4497,2013-08-13,series-a,1800000
c:247407,f:12507,2013-08-13,series-a,1800000
c:247407,f:12554,2013-08-13,series-a,1800000
c:247407,f:3570,2013-08-13,series-a,1800000
c:247407,f:9204,2013-08-13,series-a,1800000
c:46853,f:192,2012-05-01,series-b,18000000
c:46853,f:333,2012-05-01,series-b,18000000
c:247483,f:604,2013-08-13,venture,19500000
c:247483,f:4340,2013-08-13,venture,19500000
c:149,f:3945,2013-08-14,series-c+,25000000
c:149,f:855,2013-08-14,series-c+,25000000
c:17768,f:2064,2013-08-13,series-c+,15000000
c:17768,f:1834,2013-08-13,series-c+,15000000
c:17768,f:2063,2013-08-13,series-c+,15000000
c:17768,f:5599,2013-08-13,series-c+,15000000
c:17768,f:983,2013-08-13,series-c+,15000000
c:17768,f:9749,2013-08-13,series-c+,15000000
c:17768,f:2348,2013-08-13,series-c+,15000000
c:165562,f:2677,2013-09-05,series-b,5600000
c:247492,f:7505,2013-08-13,series-a,6500000
c:247492,f:1032,2013-08-13,series-a,6500000
c:247492,f:2195,2013-08-13,series-a,6500000
c:247492,f:5928,2013-08-13,series-a,6500000
c:247492,f:9835,2013-08-13,series-a,6500000
c:25583,f:99,2013-08-13,series-c+,8000000
c:25583,f:773,2013-08-13,series-c+,8000000
c:25583,f:5020,2013-08-13,series-c+,8000000
c:200956,f:2858,2013-08-13,private-equity,10300000
c:247535,f:5233,2013-08-13,angel,1400000
c:247547,f:6662,2013-08-13,venture,0
c:247547,f:4249,2013-08-13,venture,0
c:247600,f:13051,2012-12-03,other,4000000
c:247616,f:29,2013-08-13,series-a,0
c:247655,f:2600,2013-08-14,venture,4200000
c:208142,f:24,2013-08-14,series-b,25000000
c:208142,f:8434,2013-08-14,series-b,25000000
c:208142,f:3439,2013-08-14,series-b,25000000
c:167930,f:10634,2013-08-14,series-a,2000000
c:159352,f:6574,2013-08-01,angel,800000
c:159352,f:3004,2013-08-01,angel,800000
c:84725,f:28,2013-08-14,series-a,1500000
c:84725,f:1197,2013-08-14,series-a,1500000
c:84725,f:1164,2013-08-14,series-a,1500000
c:84725,f:376,2013-08-14,series-a,1500000
c:84725,f:806,2013-08-14,series-a,1500000
c:231110,f:74,2012-06-07,series-a,2500001
c:247750,f:2329,2013-08-14,series-c+,57000000
c:157840,f:507,2013-08-14,series-a,4300000
c:157840,f:184,2013-08-14,series-a,4300000
c:82643,f:4604,2013-08-14,other,2000000
c:247713,f:316,2013-08-01,series-a,5600000
c:247713,f:3127,2013-08-01,series-a,5600000
c:247713,f:446,2013-08-01,series-a,5600000
c:247713,f:427,2013-08-01,series-a,5600000
c:247713,f:1275,2013-08-01,series-a,5600000
c:247713,f:1700,2013-08-01,series-a,5600000
c:160002,f:137,2013-08-14,series-a,4000000
c:160002,f:7505,2013-08-14,series-a,4000000
c:174112,f:5928,2013-08-14,angel,650000
c:174112,f:9738,2013-08-14,angel,650000
c:186213,f:812,2013-12-10,series-a,2050000
c:186213,f:136,2013-12-10,series-a,2050000
c:186213,f:89,2013-12-10,series-a,2050000
c:167241,f:3127,2013-08-15,series-a,2500000
c:171477,f:10846,2013-08-16,angel,1100000
c:171477,f:5928,2013-08-16,angel,1100000
c:171477,f:1845,2013-08-16,angel,1100000
c:171477,f:230,2013-08-16,angel,1100000
c:171477,f:10228,2013-08-16,angel,1100000
c:171477,f:1460,2013-08-16,angel,1100000
c:171477,f:3664,2013-08-16,angel,1100000
c:171477,f:7697,2013-08-16,angel,1100000
c:171477,f:10847,2013-08-16,angel,1100000
c:41674,f:260,2013-08-14,venture,0
c:41674,f:258,2013-08-14,venture,0
c:68295,f:6417,2013-09-03,series-b,20000000
c:68295,f:2250,2013-09-03,series-b,20000000
c:68295,f:272,2013-09-03,series-b,20000000
c:68295,f:2257,2013-09-03,series-b,20000000
c:247888,f:263,2013-08-14,private-equity,3000000
c:60522,f:9243,2013-08-14,angel,0
c:60522,f:13200,2013-08-14,angel,0
c:171397,f:7874,2013-08-13,angel,785000
c:152991,f:9323,2013-08-15,other,375000
c:254897,f:10198,2013-08-15,angel,464000
c:30855,f:48,2012-05-31,private-equity,4600000
c:30855,f:86,2012-05-31,private-equity,4600000
c:157808,f:316,2013-08-15,series-a,1700000
c:157808,f:41,2013-08-15,series-a,1700000
c:157808,f:3181,2013-08-15,series-a,1700000
c:157808,f:6940,2013-08-15,series-a,1700000
c:157808,f:7999,2013-08-15,series-a,1700000
c:157808,f:3127,2013-08-15,series-a,1700000
c:157808,f:9359,2013-08-15,series-a,1700000
c:157808,f:62,2013-08-15,series-a,1700000
c:55445,f:443,2013-08-15,series-b,9000000
c:55445,f:609,2013-08-15,series-b,9000000
c:55445,f:786,2013-08-15,series-b,9000000
c:55445,f:6456,2013-08-15,series-b,9000000
c:61204,f:2195,2012-06-01,series-a,7124256
c:61204,f:121,2012-06-01,series-a,7124256
c:61204,f:173,2012-06-01,series-a,7124256
c:172194,f:13065,2013-08-15,series-a,4500000
c:68716,f:636,2012-02-10,series-a,2670000
c:68716,f:1647,2012-02-10,series-a,2670000
c:68716,f:390,2012-03-29,series-a,7500000
c:68716,f:636,2012-03-29,series-a,7500000
c:68716,f:1647,2012-03-29,series-a,7500000
c:68716,f:9847,2012-03-29,series-a,7500000
c:68716,f:390,2013-07-12,series-a,4700000
c:68716,f:636,2013-07-12,series-a,4700000
c:156690,f:10228,2012-10-31,angel,900000
c:156690,f:7697,2012-10-31,angel,900000
c:156690,f:123,2013-08-14,series-a,3000000
c:156690,f:41,2013-08-14,series-a,3000000
c:156690,f:10228,2013-08-14,series-a,3000000
c:174166,f:13066,2013-08-15,series-b,10000000
c:174166,f:13,2013-08-15,series-b,10000000
c:187182,f:42,2013-08-15,series-b,5000000
c:187182,f:29,2013-08-15,series-b,5000000
c:31804,f:515,2013-08-15,series-b,9000000
c:139228,f:17,2011-09-01,series-b,0
c:139228,f:1,2011-09-01,series-b,0
c:139228,f:1843,2011-09-01,series-b,0
c:254979,f:13067,2013-08-15,venture,1000000
c:72667,f:2101,2013-08-15,series-a,6000000
c:72667,f:7827,2013-08-15,series-a,6000000
c:72667,f:7748,2013-08-15,series-a,6000000
c:72667,f:5233,2013-08-15,series-a,6000000
c:72667,f:446,2013-08-15,series-a,6000000
c:104908,f:6400,2013-08-15,venture,4000000
c:104908,f:13072,2013-08-15,venture,4000000
c:104908,f:13073,2013-08-15,venture,4000000
c:104908,f:9923,2013-08-15,venture,4000000
c:104908,f:13335,2013-08-15,venture,4000000
c:255177,f:7512,2013-08-16,private-equity,3000000
c:177341,f:3417,2013-08-16,angel,698000
c:177341,f:13077,2013-08-16,angel,698000
c:255210,f:3012,2013-08-17,venture,10000000
c:236186,f:9243,2012-05-23,series-a,2200000
