invested_id,investor_id,date,round,amount
c:105699,p:193865,2011-10-19,series-a,2750000
c:105699,p:193866,2011-10-19,series-a,2750000
c:105699,p:193867,2011-10-19,series-a,2750000
c:105699,p:63644,2011-10-19,series-a,2750000
c:105699,p:193868,2011-10-19,series-a,2750000
c:105699,p:193869,2011-10-19,series-a,2750000
c:105699,p:250434,2011-10-19,series-a,2750000
c:82017,p:795,2011-10-20,series-a,2000000
c:82017,p:2198,2011-10-20,series-a,2000000
c:82017,p:17081,2011-10-20,series-a,2000000
c:59986,p:125,2011-10-28,series-a,1500000
c:52086,p:171306,2010-11-08,angel,1400000
c:25991,p:5149,2011-11-02,series-a,3000000
c:44690,p:26,2011-11-03,series-a,6000000
c:44690,p:75694,2011-11-03,series-a,6000000
c:44690,p:75695,2011-11-03,series-a,6000000
c:140868,p:82443,2011-11-03,angel,650000
c:46695,p:7039,2011-11-07,angel,500000
c:82660,p:2359,2011-11-07,series-a,5000000
c:69931,p:34089,2011-11-08,angel,1200000
c:69931,p:640,2011-11-08,angel,1200000
c:69931,p:13980,2011-11-08,angel,1200000
c:69931,p:1069,2011-11-08,angel,1200000
c:69931,p:80507,2011-11-08,angel,1200000
c:135134,p:63881,2011-11-08,venture,1000000
c:84320,p:44969,2011-11-09,series-a,5500000
c:64300,p:41317,2011-11-10,angel,1000000
c:64300,p:55416,2011-11-10,angel,1000000
c:82843,p:67285,2011-11-10,angel,965000
c:82843,p:67286,2011-11-10,angel,965000
c:82843,p:92005,2011-11-10,angel,965000
c:82843,p:12320,2011-11-10,angel,965000
c:82843,p:64875,2011-11-10,angel,965000
c:82843,p:70365,2011-11-10,angel,965000
c:82843,p:1235,2011-11-10,angel,965000
c:76204,p:1390,2011-11-10,series-b,26000000
c:65608,p:75301,2011-09-12,venture,655000
c:65608,p:441,2011-09-12,venture,655000
c:65608,p:63410,2011-09-12,venture,655000
c:65608,p:66398,2011-09-12,venture,655000
c:65608,p:63411,2011-09-12,venture,655000
c:65608,p:2734,2011-09-12,venture,655000
c:107746,p:92677,2011-09-14,angel,1000000
c:8600,p:6297,2011-11-15,series-b,5500000
c:8600,p:334,2011-11-15,series-b,5500000
c:12308,p:74629,2011-11-15,series-a,7300000
c:3126,p:7268,2011-11-16,series-c+,36000000
c:3126,p:7572,2011-11-16,series-c+,36000000
c:80810,p:1389,2011-11-18,series-a,1500000
c:80810,p:3962,2011-11-18,series-a,1500000
c:80810,p:5768,2011-11-18,series-a,1500000
c:80810,p:119552,2011-11-18,series-a,1500000
c:80810,p:14608,2011-11-18,series-a,1500000
c:80810,p:69462,2011-11-18,series-a,1500000
c:80810,p:51645,2011-11-18,series-a,1500000
c:80810,p:115135,2011-11-18,series-a,1500000
c:80810,p:72277,2011-11-18,series-a,1500000
c:80810,p:44624,2011-11-18,series-a,1500000
c:80810,p:9875,2011-11-18,series-a,1500000
c:4538,p:5996,2011-11-18,series-b,1000000
c:4538,p:69663,2011-11-18,series-b,1000000
c:4538,p:55884,2011-11-18,series-b,1000000
c:4538,p:60374,2011-11-18,series-b,1000000
c:4538,p:11872,2011-11-18,series-b,1000000
c:4538,p:20868,2011-11-18,series-b,1000000
c:60125,p:3791,2011-08-17,series-a,10500000
c:81142,p:125384,2011-11-21,angel,500000
c:81142,p:20868,2011-11-21,angel,500000
c:81142,p:259125,2011-11-21,angel,500000
c:81142,p:259126,2011-11-21,angel,500000
c:26167,p:117965,2011-11-28,series-a,1000000
c:26167,p:12,2011-11-28,series-a,1000000
c:40403,p:10920,2011-12-01,venture,1500000
c:40403,p:118331,2011-12-01,venture,1500000
c:40403,p:68265,2011-12-01,venture,1500000
c:71372,p:441,2011-12-01,series-a,1700000
c:71372,p:12162,2011-12-01,series-a,1700000
c:71372,p:59438,2011-12-01,series-a,1700000
c:71372,p:5785,2011-12-01,series-a,1700000
c:57149,p:37598,2011-12-03,angel,565000
c:57149,p:5768,2011-12-03,angel,565000
c:57149,p:1163,2011-12-03,angel,565000
c:57149,p:65988,2011-12-03,angel,565000
c:143737,p:34338,2011-12-07,series-a,1620000
c:143737,p:69462,2011-12-07,series-a,1620000
c:143737,p:9425,2011-12-07,series-a,1620000
c:143737,p:118854,2011-12-07,series-a,1620000
c:143737,p:118855,2011-12-07,series-a,1620000
c:143737,p:46533,2011-12-07,series-a,1620000
c:50890,p:1438,2011-12-07,series-b,37000000
c:50890,p:57508,2011-12-07,series-b,37000000
c:57256,p:118947,2011-12-07,series-a,2400000
c:57256,p:93834,2011-12-07,series-a,2400000
c:57256,p:2147,2011-12-07,series-a,2400000
c:57256,p:9091,2011-12-07,series-a,2400000
c:57256,p:118948,2011-12-07,series-a,2400000
c:11491,p:1626,2011-12-07,series-a,11000000
c:11491,p:9271,2011-12-07,series-a,11000000
c:144035,p:53636,2011-12-08,series-a,0
c:144035,p:119176,2011-12-08,series-a,0
c:144035,p:119177,2011-12-08,series-a,0
c:144035,p:119178,2011-12-08,series-a,0
c:144035,p:119179,2011-12-08,series-a,0
c:144035,p:119180,2011-12-08,series-a,0
c:144035,p:17111,2011-12-08,series-a,0
c:144035,p:119181,2011-12-08,series-a,0
c:144035,p:24937,2011-12-08,series-a,0
c:144035,p:726,2011-12-08,series-a,0
c:55021,p:1709,2011-12-09,angel,650000
c:55021,p:693,2011-12-09,angel,650000
c:55021,p:10429,2011-12-09,angel,650000
c:55021,p:182332,2011-12-09,angel,650000
c:144457,p:3789,2011-09-13,angel,300000
c:58889,p:44969,2011-12-01,series-a,6000000
c:144635,p:82443,2011-12-15,series-a,1500000
c:144635,p:8137,2011-12-15,series-a,1500000
c:144635,p:29160,2011-12-15,series-a,1500000
c:85155,p:34089,2011-12-02,series-a,1500000
c:85155,p:3389,2011-12-02,series-a,1500000
c:85155,p:880,2011-12-02,series-a,1500000
c:85155,p:74608,2011-12-02,series-a,1500000
c:77139,p:64875,2011-12-19,series-a,3000000
c:58420,p:1069,2011-12-20,angel,1000000
c:58420,p:189162,2011-12-20,angel,1000000
c:141233,p:726,2011-12-21,angel,800000
c:72922,p:9364,2011-12-22,angel,1100000
c:72922,p:92677,2011-12-22,angel,1100000
c:72922,p:120447,2011-12-22,angel,1100000
c:78868,p:24934,2012-01-03,series-a,5000000
c:78868,p:121589,2012-01-03,series-a,5000000
c:78868,p:26,2012-01-03,series-a,5000000
c:15738,p:46394,2012-01-01,series-c+,30000000
c:15738,p:426,2012-01-01,series-c+,30000000
c:74133,p:75012,2012-01-04,series-a,2000000
c:86440,p:125,2012-01-05,venture,2600000
c:86440,p:34089,2012-01-05,venture,2600000
c:86440,p:97165,2012-01-05,venture,2600000
c:86440,p:10318,2012-01-05,venture,2600000
c:86440,p:243056,2012-01-05,venture,2600000
c:146187,p:34089,2012-01-05,angel,1400000
c:146187,p:24771,2012-01-05,angel,1400000
c:146187,p:34089,2012-01-05,angel,1400000
c:146187,p:69462,2012-01-05,angel,1400000
c:36460,p:5149,2012-01-09,series-a,4500000
c:45412,p:72157,2012-01-11,series-a,4100000
c:45412,p:72158,2012-01-11,series-a,4100000
c:45412,p:63411,2012-01-11,series-a,4100000
c:45412,p:2473,2012-01-11,series-a,4100000
c:45412,p:72159,2012-01-11,series-a,4100000
c:32874,p:37084,2012-01-15,series-a,1800000
c:32874,p:211631,2012-01-15,series-a,1800000
c:147034,p:148,2013-05-29,series-a,3000000
c:147034,p:26,2013-05-29,series-a,3000000
c:147034,p:17015,2013-05-29,series-a,3000000
c:147034,p:921,2013-05-29,series-a,3000000
c:147034,p:1525,2013-05-29,series-a,3000000
c:147034,p:16171,2013-05-29,series-a,3000000
c:147034,p:2117,2013-05-29,series-a,3000000
c:147034,p:135,2013-05-29,series-a,3000000
c:147034,p:13,2013-05-29,series-a,3000000
c:147034,p:98968,2013-05-29,series-a,3000000
c:83933,p:2092,2011-06-01,series-a,1500000
c:83933,p:69821,2011-06-01,series-a,1500000
c:83933,p:67851,2011-06-01,series-a,1500000
c:70855,p:11600,2012-01-23,series-a,1750000
c:70855,p:19934,2012-01-23,series-a,1750000
c:70855,p:123387,2012-01-23,series-a,1750000
c:70855,p:1243,2012-01-23,series-a,1750000
c:70855,p:3729,2012-01-23,series-a,1750000
c:70855,p:123391,2012-01-23,series-a,1750000
c:70855,p:123392,2012-01-23,series-a,1750000
c:70855,p:202077,2012-01-23,series-a,1750000
c:70855,p:202078,2012-01-23,series-a,1750000
c:70855,p:202079,2012-01-23,series-a,1750000
c:70855,p:202080,2012-01-23,series-a,1750000
c:70855,p:202081,2012-01-23,series-a,1750000
c:70855,p:202082,2012-01-23,series-a,1750000
c:70855,p:202083,2012-01-23,series-a,1750000
c:70855,p:202084,2012-01-23,series-a,1750000
c:70855,p:202085,2012-01-23,series-a,1750000
c:70855,p:202086,2012-01-23,series-a,1750000
c:147847,p:24937,2012-01-25,venture,1400000
c:81539,p:44876,2012-01-26,angel,1000000
c:81539,p:123755,2012-01-26,angel,1000000
c:81539,p:97165,2012-01-26,angel,1000000
c:122238,p:125,2011-01-01,series-a,3250000
c:122238,p:431,2011-01-01,series-a,3250000
c:122238,p:770,2011-01-01,series-a,3250000
c:122238,p:124701,2011-01-01,series-a,3250000
c:122238,p:8615,2011-01-01,series-a,3250000
c:122238,p:73243,2011-01-01,series-a,3250000
c:148716,p:1241,2007-08-01,series-b,15000000
c:148848,p:1631,2012-02-07,series-a,5000000
c:148848,p:111800,2012-02-07,series-a,5000000
c:49235,p:4010,2007-01-01,series-a,5300000
c:49235,p:2262,2007-01-01,series-a,5300000
c:49235,p:504,2007-01-01,series-a,5300000
c:68400,p:68330,2011-12-30,series-c+,12999994
c:68400,p:82567,2011-12-30,series-c+,12999994
c:87225,p:1657,2012-02-16,angel,1000000
c:87225,p:1658,2012-02-16,angel,1000000
c:87225,p:126699,2012-02-16,angel,1000000
c:150229,p:795,2012-02-23,series-a,1700000
c:150229,p:60133,2012-02-23,series-a,1700000
c:150229,p:57508,2012-02-23,series-a,1700000
c:150229,p:2317,2012-02-23,series-a,1700000
c:150229,p:790,2012-02-23,series-a,1700000
c:81769,p:204768,2012-02-23,angel,1200000
c:81769,p:10429,2012-02-23,angel,1200000
c:146269,p:171306,2012-02-23,series-a,1500000
c:57338,p:34,2012-02-24,venture,750000
c:57338,p:770,2012-02-24,venture,750000
c:57338,p:85450,2012-02-24,venture,750000
c:57338,p:57508,2012-02-24,venture,750000
c:150658,p:29330,2011-01-01,venture,0
c:10082,p:10318,2012-02-29,series-a,3100000
c:10082,p:127379,2012-02-29,series-a,3100000
c:12352,p:127494,2012-02-29,venture,81000000
c:150986,p:806,2012-03-01,venture,1000000
c:150986,p:127593,2012-03-01,venture,1000000
c:150986,p:127594,2012-03-01,venture,1000000
c:150986,p:127595,2012-03-01,venture,1000000
c:66211,p:1235,2012-03-08,series-a,3200000
c:83212,p:8137,2012-03-08,series-a,6250000
c:83212,p:34,2012-03-08,series-a,6250000
c:83212,p:14,2012-03-08,series-a,6250000
c:83212,p:11,2012-03-08,series-a,6250000
c:83212,p:126712,2012-03-08,series-a,6250000
c:83212,p:3244,2012-03-08,series-a,6250000
c:83212,p:855,2012-03-08,series-a,6250000
c:76723,p:3840,2012-03-08,series-a,1000000
c:76723,p:75320,2012-03-08,series-a,1000000
c:76723,p:55492,2012-03-08,series-a,1000000
c:1467,p:23261,2012-03-12,venture,15000000
c:1467,p:7224,2012-03-12,venture,15000000
c:41567,p:12320,2012-03-15,series-a,2000000
c:146587,p:2246,2012-03-15,venture,2700000
c:146587,p:50846,2012-03-15,venture,2700000
c:146587,p:143472,2012-03-15,venture,2700000
c:146587,p:69462,2012-03-15,venture,2700000
c:146587,p:143473,2012-03-15,venture,2700000
c:146587,p:141924,2012-03-15,venture,2700000
c:146587,p:80090,2012-03-15,venture,2700000
c:146587,p:143474,2012-03-15,venture,2700000
c:146587,p:4849,2012-03-15,venture,2700000
c:146587,p:70532,2012-03-15,venture,2700000
c:146587,p:143475,2012-03-15,venture,2700000
c:146587,p:143476,2012-03-15,venture,2700000
c:146587,p:143477,2012-03-15,venture,2700000
c:146587,p:124914,2012-03-15,venture,2700000
c:146587,p:63740,2012-03-15,venture,2700000
c:146587,p:8614,2012-03-15,venture,2700000
c:146587,p:1190,2012-03-15,venture,2700000
c:146587,p:54903,2012-03-15,venture,2700000
c:146587,p:143479,2012-03-15,venture,2700000
c:146587,p:24627,2012-03-15,venture,2700000
c:39652,p:168,2012-06-12,series-b,6000000
c:39652,p:93691,2012-06-12,series-b,6000000
c:39652,p:3729,2012-06-12,series-b,6000000
c:39652,p:204769,2012-06-12,series-b,6000000
c:39652,p:2239,2012-06-12,series-b,6000000
c:39652,p:111383,2012-06-12,series-b,6000000
c:39652,p:191264,2012-06-12,series-b,6000000
c:39652,p:3729,2012-06-12,series-b,6000000
c:147539,p:130835,2012-01-01,series-a,2000000
c:147539,p:37297,2012-01-01,series-a,2000000
c:147539,p:18239,2012-01-01,series-a,2000000
c:145203,p:84399,2011-12-01,angel,400000
c:152684,p:726,2012-02-01,angel,580000
c:152684,p:16755,2012-02-01,angel,580000
c:152684,p:24426,2012-02-01,angel,580000
c:152684,p:8136,2012-02-01,angel,580000
c:152684,p:46400,2012-02-01,angel,580000
c:64795,p:131181,2012-03-22,venture,2560000
c:75180,p:150505,2012-08-01,series-a,2500000
c:75180,p:64272,2012-08-01,series-a,2500000
c:75180,p:26687,2012-08-01,series-a,2500000
c:75180,p:150854,2012-08-01,series-a,2500000
c:75180,p:44112,2012-08-01,series-a,2500000
c:75180,p:150855,2012-08-01,series-a,2500000
c:75180,p:69404,2012-08-01,series-a,2500000
c:75180,p:150856,2012-08-01,series-a,2500000
c:75180,p:113430,2012-08-01,series-a,2500000
c:75180,p:150858,2012-08-01,series-a,2500000
c:75180,p:13124,2012-08-01,series-a,2500000
c:75180,p:150860,2012-08-01,series-a,2500000
c:75180,p:150861,2012-08-01,series-a,2500000
c:75180,p:15759,2012-08-01,series-a,2500000
c:75180,p:98359,2012-08-01,series-a,2500000
c:75180,p:150865,2012-08-01,series-a,2500000
c:75180,p:64875,2012-08-01,series-a,2500000
c:75180,p:150866,2012-08-01,series-a,2500000
c:75180,p:24937,2012-08-01,series-a,2500000
c:75180,p:150867,2012-08-01,series-a,2500000
c:75180,p:7595,2012-08-01,series-a,2500000
c:75180,p:18222,2012-08-01,series-a,2500000
c:153120,p:5202,2012-03-27,venture,6700000
c:153120,p:3464,2012-03-27,venture,6700000
c:153238,p:43044,2012-03-27,series-a,1600000
c:148164,p:29330,2012-03-28,series-a,1500000
c:148164,p:10324,2012-03-28,series-a,1500000
c:148164,p:2456,2012-03-28,series-a,1500000
c:148164,p:1652,2012-03-28,series-a,1500000
c:153265,p:131897,2012-03-28,series-a,0
c:153265,p:14985,2012-03-28,series-a,0
c:49556,p:6062,2012-03-28,series-b,1750000
c:49556,p:131988,2012-03-28,series-b,1750000
c:150625,p:1069,2013-07-18,series-a,1000000
c:150625,p:13980,2013-07-18,series-a,1000000
c:149294,p:3729,2012-04-05,series-a,2500000
c:154653,p:2298,2012-04-11,series-a,1500000
c:154023,p:41178,2013-06-14,venture,3000000
c:139213,p:13278,2012-04-11,series-a,1650000
c:139213,p:74896,2012-04-11,series-a,1650000
c:139213,p:44097,2012-04-11,series-a,1650000
c:16995,p:16171,2012-02-11,series-c+,30000000
c:16995,p:31609,2012-02-11,series-c+,30000000
c:42053,p:61932,2012-04-16,series-b,30000000
c:42053,p:2603,2012-04-16,series-b,30000000
c:42053,p:34089,2012-04-16,series-b,30000000
c:709,p:39240,2012-04-18,series-a,1500000
c:150482,p:81205,2012-04-19,series-a,2100000
c:86407,p:10876,2012-01-01,angel,1125000
c:86407,p:37291,2012-01-01,angel,1125000
c:49598,p:13278,2012-04-24,angel,1300000
c:49598,p:1073,2012-04-24,angel,1300000
c:49598,p:19040,2012-04-24,angel,1300000
c:49598,p:31401,2012-04-24,angel,1300000
c:49598,p:49330,2012-04-24,angel,1300000
c:156403,p:26,2012-04-25,angel,800000
c:156403,p:984,2012-04-25,angel,800000
c:156403,p:10429,2012-04-25,angel,800000
c:45235,p:308,2012-04-25,series-a,5000000
c:34607,p:39963,2012-04-30,series-b,4000000
c:145905,p:1069,2012-04-26,series-a,2000000
c:145533,p:82443,2012-04-27,angel,900000
c:145533,p:61352,2012-04-27,angel,900000
c:145533,p:7166,2012-04-27,angel,900000
c:145533,p:1235,2012-04-27,angel,900000
c:145533,p:64875,2012-04-27,angel,900000
c:145533,p:41942,2012-04-27,angel,900000
c:145533,p:2051,2012-04-27,angel,900000
c:145533,p:8137,2012-04-27,angel,900000
c:145533,p:29160,2012-04-27,angel,900000
c:145533,p:169768,2012-04-27,angel,900000
c:145533,p:44112,2012-04-27,angel,900000
c:145533,p:19380,2012-04-27,angel,900000
c:145533,p:49811,2012-04-27,angel,900000
c:145533,p:29330,2012-04-27,angel,900000
c:145533,p:169769,2012-04-27,angel,900000
c:145533,p:91259,2012-04-27,angel,900000
c:142092,p:6297,2012-04-30,angel,1250000
c:142092,p:2120,2012-04-30,angel,1250000
c:157010,p:75301,2012-05-01,angel,1000000
c:157010,p:200571,2012-05-01,angel,1000000
c:157010,p:10429,2012-05-01,angel,1000000
c:68878,p:1641,2012-05-02,series-a,2000000
c:68878,p:96210,2012-05-02,series-a,2000000
c:68878,p:6038,2012-05-02,series-a,2000000
c:68878,p:6039,2012-05-02,series-a,2000000
c:68878,p:41253,2012-05-02,series-a,2000000
c:68878,p:41252,2012-05-02,series-a,2000000
c:68878,p:48278,2012-05-02,series-a,2000000
c:68878,p:5149,2012-05-02,series-a,2000000
c:152923,p:8137,2012-05-02,series-a,4200000
c:152923,p:640,2012-05-02,series-a,4200000
c:152923,p:417,2012-05-02,series-a,4200000
c:152923,p:3389,2012-05-02,series-a,4200000
c:152923,p:1069,2012-05-02,series-a,4200000
c:53255,p:82602,2012-05-02,series-a,3000000
c:53255,p:137103,2012-05-02,series-a,3000000
c:53255,p:96526,2012-05-02,series-a,3000000
c:144243,p:3389,2012-05-04,series-a,1500000
c:144243,p:13980,2012-05-04,series-a,1500000
c:144243,p:3514,2012-05-04,series-a,1500000
c:144243,p:1069,2012-05-04,series-a,1500000
c:144243,p:111444,2012-05-04,series-a,1500000
c:144243,p:17339,2012-05-04,series-a,1500000
c:144243,p:137356,2012-05-04,series-a,1500000
c:144243,p:137357,2012-05-04,series-a,1500000
c:144243,p:203,2012-05-04,series-a,1500000
c:144243,p:137358,2012-05-04,series-a,1500000
c:144243,p:137359,2012-05-04,series-a,1500000
c:144243,p:137360,2012-05-04,series-a,1500000
c:144243,p:66272,2012-05-04,series-a,1500000
c:144243,p:137361,2012-05-04,series-a,1500000
c:144243,p:137362,2012-05-04,series-a,1500000
c:144243,p:137363,2012-05-04,series-a,1500000
c:37933,p:5149,2012-05-07,series-c+,6000000
c:152500,p:726,2012-06-14,angel,800000
c:152500,p:193551,2012-06-14,angel,800000
c:152500,p:24937,2012-06-14,angel,800000
c:152500,p:26655,2012-06-14,angel,800000
c:152500,p:58186,2012-06-14,angel,800000
c:152500,p:150858,2012-06-14,angel,800000
c:152500,p:193552,2012-06-14,angel,800000
c:152500,p:193553,2012-06-14,angel,800000
c:150695,p:137969,2012-05-08,venture,2300000
c:150695,p:20155,2012-05-08,venture,2300000
c:150695,p:3343,2012-05-08,venture,2300000
c:157808,p:1069,2012-01-01,angel,0
c:81093,p:11952,2012-05-09,series-a,1000000
c:84442,p:8459,2012-05-10,angel,1400000
c:84442,p:743,2012-05-10,angel,1400000
c:84442,p:524,2012-05-10,angel,1400000
c:84442,p:795,2012-05-10,angel,1400000
c:84442,p:27305,2012-05-10,angel,1400000
c:84442,p:77586,2012-05-10,angel,1400000
c:53453,p:75201,2012-05-10,series-a,5000000
c:53453,p:2904,2012-05-10,series-a,5000000
c:53453,p:795,2012-05-10,series-a,5000000
c:53453,p:50478,2012-05-10,series-a,5000000
c:53453,p:212849,2012-05-10,series-a,5000000
c:53453,p:65362,2012-05-10,series-a,5000000
c:158048,p:138712,2012-05-11,angel,800000
c:158048,p:138713,2012-05-11,angel,800000
c:139163,p:16171,2012-05-24,angel,750000
c:139163,p:98359,2012-05-24,angel,750000
c:39169,p:1531,2012-05-14,series-b,60000000
c:39169,p:26,2012-05-14,series-b,60000000
c:103155,p:153109,2012-05-15,angel,1170000
c:44503,p:2239,2012-05-15,series-c+,25000000
c:64760,p:1529,2012-05-16,series-b,12000000
c:64760,p:139319,2012-05-16,series-b,12000000
c:64760,p:103589,2012-05-16,series-b,12000000
c:82951,p:1235,2012-05-16,series-a,4100000
c:158546,p:75320,2012-05-15,series-c+,25000000
c:72527,p:640,2012-05-17,series-a,2100000
c:72527,p:1069,2012-05-17,series-a,2100000
c:72527,p:140096,2012-05-17,series-a,2100000
c:72527,p:3514,2012-05-17,series-a,2100000
c:72527,p:38191,2012-05-17,series-a,2100000
c:72527,p:61399,2012-05-17,series-a,2100000
c:72527,p:64,2012-05-17,series-a,2100000
c:72527,p:13980,2012-05-17,series-a,2100000
c:157840,p:69821,2012-05-22,series-a,1500000
c:157840,p:16519,2012-05-22,series-a,1500000
c:158750,p:202874,2011-12-19,series-a,600000
c:34545,p:18188,2008-01-01,series-a,600000
c:34545,p:92489,2008-01-01,series-a,600000
c:34545,p:63431,2008-01-01,series-a,600000
c:67547,p:7178,2012-07-16,series-a,4800000
c:67547,p:7174,2012-07-16,series-a,4800000
c:67547,p:147103,2012-07-16,series-a,4800000
c:67547,p:45921,2012-07-16,series-a,4800000
c:68350,p:1235,2012-05-24,series-a,2000000
c:150849,p:1528,2012-05-25,series-a,3300000
c:150849,p:1069,2012-05-25,series-a,3300000
c:150849,p:3389,2012-05-25,series-a,3300000
c:150849,p:87459,2012-05-25,series-a,3300000
c:150849,p:64,2012-05-25,series-a,3300000
c:150849,p:2359,2012-05-25,series-a,3300000
c:150849,p:640,2012-05-25,series-a,3300000
c:150849,p:526,2012-05-25,series-a,3300000
c:150849,p:69462,2012-05-25,series-a,3300000
c:150849,p:203,2012-05-25,series-a,3300000
c:150849,p:44969,2012-05-25,series-a,3300000
c:159688,p:141923,2012-05-29,angel,800000
c:159688,p:141924,2012-05-29,angel,800000
c:159688,p:1108,2012-05-29,angel,800000
c:51891,p:44969,2012-02-06,series-a,2000000
c:160002,p:642,2012-05-30,angel,1100000
c:160002,p:142017,2012-05-30,angel,1100000
c:160002,p:69305,2012-05-30,angel,1100000
c:160002,p:189988,2012-05-30,angel,1100000
c:160002,p:5392,2012-05-30,angel,1100000
c:160002,p:10920,2012-05-30,angel,1100000
c:75585,p:142077,2012-06-15,series-c+,7760573
c:12887,p:67,2012-05-31,series-a,2000000
c:12887,p:1646,2012-05-31,series-a,2000000
c:12887,p:113,2012-05-31,series-a,2000000
c:12887,p:10325,2012-05-31,series-a,2000000
c:12887,p:38191,2012-05-31,series-a,2000000
c:12887,p:1116,2012-05-31,series-a,2000000
c:12887,p:87805,2012-05-31,series-a,2000000
c:160099,p:1235,2012-05-31,angel,1000000
c:160099,p:11138,2012-05-31,angel,1000000
c:160099,p:11137,2012-05-31,angel,1000000
c:160099,p:13792,2012-05-31,angel,1000000
c:160099,p:7705,2012-05-31,angel,1000000
c:47120,p:11307,2012-06-05,series-b,21000000
c:47120,p:34091,2012-06-05,series-b,21000000
c:47120,p:1529,2012-06-05,series-b,21000000
c:47120,p:46394,2012-06-05,series-b,21000000
c:47120,p:142559,2012-06-05,series-b,21000000
c:47120,p:5149,2012-06-05,series-b,21000000
c:1954,p:108717,2012-06-06,series-a,15000000
c:77126,p:10949,2012-06-06,series-b,20000000
c:77126,p:2597,2012-06-06,series-b,20000000
c:42186,p:7553,2012-06-06,venture,1800000
c:40165,p:795,2012-06-06,venture,3000000
c:40165,p:78153,2012-06-06,venture,3000000
c:40165,p:20868,2012-06-06,venture,3000000
c:40165,p:188316,2012-06-06,venture,3000000
c:40165,p:454,2012-06-06,venture,3000000
c:78701,p:14231,2012-06-06,series-a,3759387
c:78701,p:86731,2012-06-06,series-a,3759387
c:78701,p:142835,2012-06-06,series-a,3759387
c:78701,p:1341,2012-06-06,series-a,3759387
c:78701,p:6062,2012-06-06,series-a,3759387
c:160678,p:148085,2012-04-01,series-a,2500000
c:160734,p:12651,2012-06-07,angel,750000
c:68260,p:10536,2012-06-12,angel,1200000
c:68260,p:56185,2012-06-12,angel,1200000
c:68260,p:78454,2012-06-12,angel,1200000
c:67418,p:27305,2012-06-12,angel,910000
c:67418,p:67285,2012-06-12,angel,910000
c:67418,p:67286,2012-06-12,angel,910000
c:54545,p:1069,2012-06-12,series-b,15000000
c:12308,p:74629,2012-06-13,series-c+,22000000
c:159425,p:168507,2012-05-25,series-a,1500000
c:159425,p:125591,2012-05-25,series-a,1500000
c:81822,p:44969,2012-06-18,series-a,3000000
c:85509,p:34089,2012-06-18,series-b,10000000
c:85509,p:12030,2012-06-18,series-b,10000000
c:85509,p:1069,2012-06-18,series-b,10000000
c:73522,p:2904,2012-06-19,angel,1250000
c:73522,p:8065,2012-06-19,angel,1250000
c:73522,p:87638,2012-06-19,angel,1250000
c:73522,p:5985,2012-06-19,angel,1250000
c:73522,p:144574,2012-06-19,angel,1250000
c:73522,p:1069,2012-06-19,angel,1250000
c:73522,p:179863,2012-06-19,angel,1250000
c:162182,p:1937,2010-09-01,series-a,8000000
c:162182,p:12659,2010-09-01,series-a,8000000
c:162182,p:150,2010-09-01,series-a,8000000
c:162182,p:60132,2010-09-01,series-a,8000000
c:162182,p:302,2010-09-01,series-a,8000000
c:65608,p:441,2012-08-07,venture,1250000
c:65608,p:3562,2012-08-07,venture,1250000
c:65608,p:119801,2012-08-07,venture,1250000
c:65608,p:10018,2012-08-07,venture,1250000
c:50400,p:56776,2012-06-21,venture,400000
c:50400,p:131785,2012-06-21,venture,400000
c:142345,p:3244,2012-06-01,angel,750000
c:142345,p:35256,2012-06-01,angel,750000
c:142345,p:9925,2012-06-01,angel,750000
c:142345,p:62631,2012-06-01,angel,750000
c:142345,p:27845,2012-06-01,angel,750000
c:142345,p:69462,2012-06-01,angel,750000
c:142345,p:106188,2012-06-01,angel,750000
c:142345,p:218116,2012-06-01,angel,750000
c:142345,p:9425,2012-06-01,angel,750000
c:142345,p:252464,2012-06-01,angel,750000
c:157831,p:2310,2012-06-22,series-a,2750000
c:157831,p:74896,2012-06-22,series-a,2750000
c:157831,p:10325,2012-06-22,series-a,2750000
c:41603,p:145308,2012-06-25,series-c+,9000000
c:11401,p:417,2012-06-26,series-a,7900000
c:11401,p:34956,2012-06-26,series-a,7900000
c:11401,p:29160,2012-06-26,series-a,7900000
c:11401,p:2051,2012-06-26,series-a,7900000
c:11401,p:795,2012-06-26,series-a,7900000
c:11401,p:2317,2012-06-26,series-a,7900000
c:11401,p:19380,2012-06-26,series-a,7900000
c:11401,p:24443,2012-06-26,series-a,7900000
c:11401,p:145309,2012-06-26,series-a,7900000
c:11401,p:145310,2012-06-26,series-a,7900000
c:11401,p:145311,2012-06-26,series-a,7900000
c:11401,p:145312,2012-06-26,series-a,7900000
c:11401,p:9702,2012-06-26,series-a,7900000
c:162692,p:2603,2011-12-01,angel,0
c:162692,p:3008,2011-12-01,angel,0
c:162692,p:14093,2011-12-01,angel,0
c:162692,p:9425,2011-12-01,angel,0
c:162692,p:540,2011-12-01,angel,0
c:162692,p:4257,2011-12-01,angel,0
c:162692,p:6558,2011-12-01,angel,0
c:162692,p:145281,2011-12-01,angel,0
c:162692,p:74221,2011-12-01,angel,0
c:6460,p:618,2012-06-28,series-c+,34000000
c:6460,p:619,2012-06-28,series-c+,34000000
c:6460,p:1651,2012-06-28,series-c+,34000000
c:146264,p:1761,2012-06-28,angel,850000
c:146264,p:105209,2012-06-28,angel,850000
